,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
487686,21600309,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:00,6.0,12.0,0.5,1.0,1.0,1.0,9.0,10.0,0.9,2.0,9.0,11.0,2.0,2.0,1.0,2.0,5.0,22.0,-3.0
488125,21600291,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:45,5.0,9.0,0.556,1.0,3.0,0.3329999999999999,5.0,8.0,0.625,1.0,9.0,10.0,6.0,2.0,5.0,3.0,4.0,16.0,13.0
488499,21600277,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:43,7.0,14.0,0.5,2.0,5.0,0.4,7.0,9.0,0.778,2.0,6.0,8.0,8.0,4.0,2.0,0.0,4.0,23.0,14.0
488823,21600262,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:30,13.0,19.0,0.684,1.0,2.0,0.5,7.0,10.0,0.7,1.0,11.0,12.0,5.0,5.0,2.0,6.0,4.0,34.0,20.0
489199,21600248,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:44,7.0,11.0,0.636,1.0,1.0,1.0,3.0,4.0,0.75,1.0,8.0,9.0,4.0,1.0,3.0,6.0,4.0,18.0,9.0
489522,21600232,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:05,12.0,17.0,0.706,0.0,1.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,11.0,1.0,0.0,4.0,4.0,29.0,-3.0
490347,21600204,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:50,6.0,13.0,0.462,0.0,2.0,0.0,9.0,9.0,1.0,2.0,9.0,11.0,10.0,5.0,3.0,4.0,4.0,21.0,14.0
490707,21600191,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:43,10.0,23.0,0.435,1.0,3.0,0.3329999999999999,9.0,11.0,0.818,0.0,4.0,4.0,6.0,2.0,1.0,4.0,5.0,30.0,-4.0
491235,21600170,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:18,5.0,15.0,0.3329999999999999,0.0,2.0,0.0,4.0,5.0,0.8,1.0,6.0,7.0,4.0,0.0,4.0,1.0,4.0,14.0,-20.0
491439,21600163,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:16,11.0,22.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,4.0,11.0,15.0,7.0,1.0,2.0,4.0,4.0,26.0,4.0
492071,21600137,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:32,9.0,13.0,0.6920000000000001,0.0,1.0,0.0,9.0,13.0,0.6920000000000001,0.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,27.0,3.0
492582,21600117,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:31,7.0,16.0,0.4379999999999999,0.0,0.0,0.0,3.0,4.0,0.75,4.0,6.0,10.0,1.0,1.0,2.0,3.0,5.0,17.0,-13.0
493213,21600090,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:11,4.0,12.0,0.3329999999999999,1.0,5.0,0.2,2.0,4.0,0.5,2.0,5.0,7.0,2.0,3.0,2.0,5.0,5.0,11.0,-12.0
493511,21600085,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,25:03,5.0,9.0,0.556,0.0,1.0,0.0,7.0,8.0,0.875,3.0,5.0,8.0,8.0,4.0,1.0,4.0,3.0,17.0,25.0
493847,21600066,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:58,11.0,18.0,0.611,0.0,2.0,0.0,5.0,7.0,0.7140000000000001,2.0,5.0,7.0,9.0,2.0,2.0,4.0,1.0,27.0,20.0
494196,21600051,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:50,10.0,19.0,0.526,1.0,6.0,0.1669999999999999,3.0,4.0,0.75,3.0,6.0,9.0,7.0,1.0,2.0,2.0,5.0,24.0,10.0
494533,21600038,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:13,5.0,16.0,0.313,1.0,3.0,0.3329999999999999,6.0,6.0,1.0,0.0,8.0,8.0,8.0,0.0,3.0,2.0,0.0,17.0,-11.0
494860,21600031,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,35:29,10.0,18.0,0.556,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,3.0,2.0,2.0,4.0,2.0,21.0,16.0
495405,21600008,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,38:44,13.0,21.0,0.619,1.0,2.0,0.5,4.0,6.0,0.667,1.0,8.0,9.0,5.0,1.0,1.0,1.0,5.0,31.0,-5.0
496147,11600085,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,31:20,6.0,11.0,0.545,0.0,2.0,0.0,8.0,11.0,0.727,0.0,6.0,6.0,5.0,1.0,2.0,6.0,3.0,20.0,3.0
496407,11600079,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,32:36,7.0,11.0,0.636,1.0,2.0,0.5,6.0,7.0,0.857,1.0,5.0,6.0,4.0,0.0,0.0,5.0,1.0,21.0,-7.0
496758,11600072,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,23:31,7.0,10.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,4.0,1.0,2.0,1.0,1.0,14.0,-5.0
497343,11600048,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,24:59,6.0,13.0,0.462,1.0,2.0,0.5,7.0,11.0,0.636,2.0,3.0,5.0,6.0,0.0,1.0,4.0,2.0,20.0,1.0
497894,11600034,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,23:04,2.0,8.0,0.25,0.0,1.0,0.0,2.0,3.0,0.667,1.0,5.0,6.0,2.0,1.0,0.0,1.0,4.0,6.0,2.0
498716,11600005,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,23:55,4.0,8.0,0.5,0.0,1.0,0.0,4.0,6.0,0.667,1.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,12.0,-10.0
501368,21501225,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:06,7.0,14.0,0.5,1.0,5.0,0.2,4.0,4.0,1.0,2.0,7.0,9.0,5.0,0.0,1.0,4.0,2.0,19.0,-1.0
501712,21501204,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:52,5.0,7.0,0.7140000000000001,1.0,2.0,0.5,0.0,2.0,0.0,2.0,7.0,9.0,3.0,1.0,3.0,5.0,5.0,11.0,-14.0
502042,21501197,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:23,4.0,15.0,0.267,1.0,4.0,0.25,5.0,6.0,0.833,1.0,8.0,9.0,7.0,3.0,5.0,3.0,0.0,14.0,-2.0
502528,21501181,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:35,8.0,12.0,0.667,4.0,5.0,0.8,7.0,8.0,0.875,0.0,7.0,7.0,7.0,1.0,1.0,5.0,5.0,27.0,-10.0
502899,21501159,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,39:17,10.0,18.0,0.556,2.0,4.0,0.5,0.0,0.0,0.0,3.0,11.0,14.0,8.0,1.0,0.0,3.0,3.0,22.0,-25.0
503303,21501150,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:55,14.0,22.0,0.636,1.0,1.0,1.0,5.0,7.0,0.7140000000000001,0.0,5.0,5.0,9.0,1.0,1.0,4.0,4.0,34.0,4.0
503585,21501133,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:07,5.0,13.0,0.385,0.0,1.0,0.0,8.0,11.0,0.727,2.0,9.0,11.0,11.0,2.0,3.0,4.0,1.0,18.0,8.0
504142,21501115,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:52,3.0,5.0,0.6,1.0,1.0,1.0,3.0,8.0,0.375,1.0,2.0,3.0,6.0,0.0,1.0,2.0,4.0,10.0,19.0
504828,21501089,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:11,3.0,9.0,0.3329999999999999,0.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,8.0,-22.0
505122,21501076,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:34,5.0,14.0,0.357,0.0,1.0,0.0,1.0,2.0,0.5,0.0,7.0,7.0,4.0,1.0,3.0,2.0,3.0,11.0,-2.0
505578,21501059,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:17,11.0,19.0,0.579,0.0,3.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,6.0,0.0,1.0,2.0,4.0,24.0,-6.0
505756,21501047,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:46,10.0,17.0,0.588,1.0,3.0,0.3329999999999999,0.0,0.0,0.0,1.0,11.0,12.0,5.0,0.0,2.0,0.0,1.0,21.0,8.0
506101,21501041,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:17,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,7.0,2.0,2.0,2.0,1.0,12.0,-5.0
506638,21501017,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:53,6.0,9.0,0.667,0.0,1.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,11.0,1.0,3.0,3.0,2.0,15.0,-1.0
507023,21501000,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:07,6.0,12.0,0.5,0.0,1.0,0.0,6.0,11.0,0.545,2.0,10.0,12.0,9.0,0.0,3.0,1.0,4.0,18.0,-5.0
507391,21500985,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:39,12.0,16.0,0.75,0.0,0.0,0.0,4.0,11.0,0.364,3.0,8.0,11.0,14.0,4.0,2.0,3.0,1.0,28.0,19.0
507604,21500978,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:00,6.0,15.0,0.4,0.0,0.0,0.0,6.0,10.0,0.6,0.0,5.0,5.0,4.0,0.0,2.0,5.0,3.0,18.0,11.0
508214,21500952,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:21,9.0,15.0,0.6,0.0,0.0,0.0,6.0,10.0,0.6,2.0,5.0,7.0,6.0,2.0,0.0,2.0,4.0,24.0,5.0
508583,21500940,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:46,5.0,13.0,0.385,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,10.0,3.0,1.0,3.0,1.0,12.0,-18.0
508850,21500930,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:26,8.0,20.0,0.4,0.0,2.0,0.0,10.0,11.0,0.909,2.0,10.0,12.0,10.0,3.0,4.0,2.0,3.0,26.0,-9.0
509154,21500919,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:01,9.0,17.0,0.529,0.0,0.0,0.0,9.0,10.0,0.9,2.0,7.0,9.0,12.0,3.0,2.0,4.0,2.0,27.0,24.0
509532,21500903,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:27,7.0,16.0,0.4379999999999999,0.0,0.0,0.0,8.0,8.0,1.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,3.0,22.0,-6.0
509862,21500887,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:22,7.0,13.0,0.5379999999999999,0.0,1.0,0.0,4.0,11.0,0.364,0.0,16.0,16.0,11.0,4.0,2.0,5.0,4.0,18.0,13.0
510315,21500873,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:30,3.0,11.0,0.273,0.0,0.0,0.0,2.0,2.0,1.0,2.0,10.0,12.0,7.0,0.0,0.0,3.0,4.0,8.0,-10.0
510706,21500856,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:06,6.0,12.0,0.5,0.0,0.0,0.0,2.0,5.0,0.4,2.0,5.0,7.0,8.0,1.0,3.0,2.0,3.0,14.0,-14.0
511253,21500837,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:44,12.0,17.0,0.706,0.0,1.0,0.0,3.0,6.0,0.5,2.0,10.0,12.0,10.0,3.0,4.0,1.0,3.0,27.0,13.0
511566,21500819,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:00,8.0,17.0,0.471,0.0,1.0,0.0,3.0,4.0,0.75,2.0,10.0,12.0,3.0,0.0,2.0,5.0,6.0,19.0,2.0
511828,21500813,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:33,7.0,17.0,0.412,0.0,1.0,0.0,4.0,6.0,0.667,2.0,10.0,12.0,4.0,1.0,1.0,2.0,2.0,18.0,1.0
512096,21500801,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:46,6.0,16.0,0.375,1.0,2.0,0.5,4.0,5.0,0.8,4.0,9.0,13.0,3.0,0.0,1.0,2.0,1.0,17.0,-4.0
512454,21500786,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:50,6.0,12.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,14.0,0.0
513287,21500758,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:03,4.0,8.0,0.5,1.0,2.0,0.5,5.0,8.0,0.625,1.0,5.0,6.0,0.0,1.0,1.0,3.0,3.0,14.0,-7.0
513900,21500733,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:46,7.0,15.0,0.467,1.0,2.0,0.5,4.0,9.0,0.444,1.0,7.0,8.0,5.0,2.0,1.0,2.0,1.0,19.0,-12.0
513952,21500729,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:09,6.0,12.0,0.5,0.0,1.0,0.0,5.0,7.0,0.7140000000000001,0.0,5.0,5.0,1.0,2.0,0.0,2.0,4.0,17.0,-12.0
514551,21500703,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,46:13,11.0,17.0,0.647,0.0,2.0,0.0,6.0,7.0,0.857,0.0,4.0,4.0,6.0,3.0,2.0,6.0,4.0,28.0,6.0
514770,21500695,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:28,2.0,10.0,0.2,0.0,0.0,0.0,3.0,4.0,0.75,2.0,5.0,7.0,3.0,0.0,0.0,2.0,4.0,7.0,-19.0
515247,21500681,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:18,12.0,16.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,9.0,2.0,2.0,1.0,2.0,2.0,25.0,16.0
515672,21500657,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:25,4.0,8.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,0.0,6.0,6.0,2.0,1.0,1.0,4.0,6.0,10.0,-4.0
515879,21500650,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:30,7.0,12.0,0.583,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,3.0,18.0,-5.0
516595,21500625,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:42,5.0,10.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,2.0,4.0,6.0,4.0,0.0,1.0,5.0,2.0,14.0,18.0
517000,21500603,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:42,4.0,10.0,0.4,0.0,1.0,0.0,6.0,6.0,1.0,1.0,10.0,11.0,3.0,0.0,3.0,3.0,2.0,14.0,21.0
517293,21500599,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,50:03,10.0,18.0,0.556,1.0,2.0,0.5,7.0,9.0,0.778,5.0,11.0,16.0,0.0,1.0,3.0,3.0,3.0,28.0,5.0
517789,21500578,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:41,6.0,11.0,0.545,0.0,1.0,0.0,7.0,9.0,0.778,1.0,10.0,11.0,6.0,2.0,1.0,6.0,4.0,19.0,-1.0
517954,21500573,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:18,10.0,14.0,0.7140000000000001,0.0,1.0,0.0,9.0,14.0,0.643,3.0,7.0,10.0,5.0,1.0,1.0,0.0,4.0,29.0,19.0
518248,21500562,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:38,3.0,9.0,0.3329999999999999,0.0,4.0,0.0,2.0,4.0,0.5,1.0,9.0,10.0,5.0,0.0,0.0,2.0,3.0,8.0,7.0
518537,21500545,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:56,2.0,8.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,1.0,4.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,-1.0
519181,21500522,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:18,8.0,17.0,0.471,0.0,2.0,0.0,2.0,5.0,0.4,2.0,5.0,7.0,2.0,4.0,1.0,0.0,3.0,18.0,-1.0
519374,21500516,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:35,5.0,9.0,0.556,0.0,2.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,11.0,-6.0
519642,21500500,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:18,3.0,9.0,0.3329999999999999,1.0,2.0,0.5,4.0,4.0,1.0,1.0,8.0,9.0,2.0,2.0,0.0,4.0,3.0,11.0,19.0
520181,21500484,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:20,4.0,11.0,0.364,0.0,2.0,0.0,6.0,10.0,0.6,0.0,6.0,6.0,0.0,3.0,4.0,2.0,2.0,14.0,-5.0
520487,21500472,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:07,11.0,19.0,0.579,0.0,0.0,0.0,5.0,7.0,0.7140000000000001,6.0,4.0,10.0,2.0,0.0,0.0,3.0,6.0,27.0,-14.0
520745,21500464,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:08,4.0,10.0,0.4,0.0,1.0,0.0,3.0,4.0,0.75,1.0,8.0,9.0,1.0,1.0,1.0,2.0,5.0,11.0,-22.0
521274,21500441,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:49,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,-20.0
521455,21500430,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:23,11.0,13.0,0.846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,2.0,2.0,2.0,3.0,22.0,16.0
522217,21500406,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
522440,21500397,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:21,9.0,17.0,0.529,0.0,0.0,0.0,2.0,3.0,0.667,3.0,3.0,6.0,4.0,0.0,1.0,3.0,6.0,20.0,-11.0
522828,21500382,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,33:52,4.0,12.0,0.3329999999999999,1.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,11.0,2.0,0.0,0.0,3.0,4.0,9.0,-9.0
523184,21500370,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:28,6.0,11.0,0.545,0.0,1.0,0.0,3.0,4.0,0.75,0.0,6.0,6.0,5.0,0.0,0.0,1.0,2.0,15.0,-19.0
523629,21500351,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:58,4.0,10.0,0.4,1.0,2.0,0.5,2.0,3.0,0.667,0.0,12.0,12.0,8.0,1.0,2.0,4.0,2.0,11.0,3.0
523949,21500337,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:49,7.0,12.0,0.583,0.0,1.0,0.0,1.0,2.0,0.5,2.0,5.0,7.0,3.0,2.0,1.0,4.0,3.0,15.0,-5.0
524268,21500324,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:23,5.0,11.0,0.455,0.0,2.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,1.0,0.0,1.0,1.0,5.0,15.0,-19.0
524675,21500310,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:39,5.0,10.0,0.5,0.0,0.0,0.0,7.0,8.0,0.875,3.0,6.0,9.0,1.0,1.0,2.0,3.0,1.0,17.0,6.0
525062,21500295,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:40,6.0,15.0,0.4,0.0,1.0,0.0,5.0,6.0,0.833,1.0,5.0,6.0,6.0,1.0,2.0,2.0,3.0,17.0,18.0
525251,21500285,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:40,5.0,11.0,0.455,0.0,0.0,0.0,2.0,2.0,1.0,1.0,8.0,9.0,2.0,0.0,1.0,4.0,5.0,12.0,-10.0
525688,21500275,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,25:40,2.0,8.0,0.25,0.0,1.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,2.0,0.0,2.0,2.0,2.0,7.0,-13.0
526011,21500258,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,19:51,3.0,10.0,0.3,0.0,2.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,0.0,0.0,1.0,2.0,3.0,9.0,4.0
526282,21500246,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:58,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,1.0,0.0,2.0,8.0,7.0
526716,21500228,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:36,7.0,10.0,0.7,0.0,1.0,0.0,3.0,3.0,1.0,0.0,4.0,4.0,4.0,2.0,0.0,3.0,4.0,17.0,-18.0
526807,21500221,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:19,7.0,13.0,0.5379999999999999,1.0,3.0,0.3329999999999999,6.0,7.0,0.857,2.0,3.0,5.0,2.0,0.0,2.0,0.0,6.0,21.0,-2.0
527271,21500205,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:48,6.0,10.0,0.6,1.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,6.0,4.0,0.0,1.0,2.0,3.0,17.0,10.0
527699,21500190,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:06,3.0,8.0,0.375,0.0,0.0,0.0,3.0,4.0,0.75,0.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,9.0,-26.0
528108,21500176,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:45,12.0,15.0,0.8,1.0,2.0,0.5,8.0,8.0,1.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,33.0,-14.0
528546,21500158,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:59,3.0,13.0,0.231,0.0,0.0,0.0,3.0,6.0,0.5,1.0,4.0,5.0,7.0,1.0,1.0,4.0,4.0,9.0,-17.0
528994,21500141,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,44:31,6.0,18.0,0.3329999999999999,0.0,2.0,0.0,4.0,5.0,0.8,4.0,7.0,11.0,1.0,0.0,3.0,2.0,6.0,16.0,1.0
529522,21500121,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:09,6.0,12.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,5.0,0.0,2.0,3.0,5.0,12.0,-26.0
529846,21500110,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,24:07,6.0,13.0,0.462,1.0,3.0,0.3329999999999999,3.0,3.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,5.0,16.0,-4.0
530361,21500089,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:02,4.0,8.0,0.5,1.0,3.0,0.3329999999999999,2.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,0.0,2.0,4.0,11.0,11.0
530529,21500079,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:39,7.0,13.0,0.5379999999999999,0.0,0.0,0.0,6.0,6.0,1.0,1.0,6.0,7.0,1.0,2.0,1.0,1.0,4.0,20.0,7.0
530981,21500065,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:32,7.0,11.0,0.636,1.0,1.0,1.0,2.0,3.0,0.667,0.0,5.0,5.0,3.0,1.0,1.0,3.0,2.0,17.0,0.0
531304,21500047,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:12,8.0,16.0,0.5,1.0,3.0,0.3329999999999999,4.0,5.0,0.8,3.0,5.0,8.0,3.0,0.0,2.0,4.0,4.0,21.0,2.0
531563,21500042,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:41,8.0,12.0,0.667,1.0,1.0,1.0,3.0,3.0,1.0,0.0,9.0,9.0,2.0,0.0,1.0,0.0,1.0,20.0,-7.0
531861,21500027,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:09,9.0,15.0,0.6,1.0,3.0,0.3329999999999999,8.0,10.0,0.8,3.0,6.0,9.0,2.0,3.0,0.0,6.0,6.0,27.0,-10.0
532364,21500012,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,NWT - League suspension                 ,,,,,,,,,,,,,,,,,,,,
532691,11500105,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,33:04,8.0,12.0,0.667,0.0,1.0,0.0,7.0,8.0,0.875,0.0,7.0,7.0,1.0,2.0,3.0,2.0,2.0,23.0,-11.0
533288,11500088,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:59,4.0,11.0,0.364,1.0,3.0,0.3329999999999999,3.0,6.0,0.5,2.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0,12.0,27.0
533956,11500074,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,19:38,3.0,6.0,0.5,2.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,12.0,-2.0
535054,11500039,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:27,1.0,6.0,0.1669999999999999,0.0,1.0,0.0,3.0,4.0,0.75,3.0,3.0,6.0,0.0,0.0,0.0,3.0,5.0,5.0,-7.0
